source,created_at,id_str,word
Android,2013-03-01T13:03:33Z,307476198781513728,money
Android,2013-03-01T13:03:33Z,307476198781513728,move
Android,2013-03-01T13:03:33Z,307476198781513728,morning
Android,2013-03-01T13:03:33Z,307476198781513728,slot
Android,2013-03-01T13:03:33Z,307476198781513728,@cnn
Android,2013-03-01T13:07:57Z,307477308736954369,tough
Android,2013-03-01T13:07:57Z,307477308736954369,road
Android,2013-03-01T13:07:57Z,307477308736954369,cnn
Android,2013-03-01T13:07:57Z,307477308736954369,wrong
Android,2013-03-01T13:07:57Z,307477308736954369,people
Android,2013-03-01T13:20:15Z,307480401910312960,matthew
Android,2013-03-01T13:40:00Z,307485373783752705,popular
Android,2013-03-01T13:40:00Z,307485373783752705,request
Android,2013-03-01T13:40:00Z,307485373783752705,live
Android,2013-03-01T13:40:00Z,307485373783752705,tweeting
Android,2013-03-01T13:40:00Z,307485373783752705,celebrity
Android,2013-03-01T13:40:00Z,307485373783752705,apprentice
Android,2013-03-01T13:40:00Z,307485373783752705,sunday
Android,2013-03-01T13:48:37Z,307487542050185216,@saphoros
Android,2013-03-01T13:59:23Z,307490251826413569,happy
Android,2013-03-01T13:59:23Z,307490251826413569,job
Android,2013-03-01T13:59:23Z,307490251826413569,cbs
Android,2013-03-01T13:59:23Z,307490251826413569,16th
Android,2013-03-01T13:59:23Z,307490251826413569,knockoff
Android,2013-03-01T13:59:23Z,307490251826413569,apprentice
Android,2013-03-01T13:59:23Z,307490251826413569,cancelled
Android,2013-03-01T13:59:23Z,307490251826413569,love
Android,2013-03-01T13:59:23Z,307490251826413569,opponents
Android,2013-03-01T13:59:23Z,307490251826413569,lose
Android,2013-03-01T13:59:23Z,307490251826413569,nice
Android,2013-03-02T00:07:07Z,307643192432525314,joseph
Android,2013-03-02T00:07:07Z,307643192432525314,kennedy
Android,2013-03-02T00:07:07Z,307643192432525314,venezuela
Android,2013-03-02T00:07:07Z,307643192432525314,hugo
Android,2013-03-02T00:07:07Z,307643192432525314,oil
Android,2013-03-02T00:07:07Z,307643192432525314,commercial
Android,2013-03-02T04:55:41Z,307715811190116352,@k9koda
Android,2013-03-02T04:55:41Z,307715811190116352,nice
Android,2013-03-02T04:55:41Z,307715811190116352,true
Android,2013-03-02T05:39:55Z,307726942877147136,cancel
Android,2013-03-02T05:39:55Z,307726942877147136,hbo
Android,2013-03-02T05:39:55Z,307726942877147136,fire
Android,2013-03-02T05:39:55Z,307726942877147136,low
Android,2013-03-02T05:39:55Z,307726942877147136,life
Android,2013-03-02T05:39:55Z,307726942877147136,dummy
Android,2013-03-02T05:39:55Z,307726942877147136,bill
Android,2013-03-02T05:39:55Z,307726942877147136,maher
Android,2013-03-02T05:39:55Z,307726942877147136,feel
Android,2013-03-02T11:52:10Z,307820625286819841,@jostephan
Android,2013-03-02T13:05:50Z,307839163611373568,@dgibson120
Android,2013-03-02T13:17:19Z,307842051062501376,remember
Android,2013-03-02T13:17:19Z,307842051062501376,bill
Android,2013-03-02T13:17:19Z,307842051062501376,maher
Android,2013-03-02T13:17:19Z,307842051062501376,praised
Android,2013-03-02T13:17:19Z,307842051062501376,animals
Android,2013-03-02T13:17:19Z,307842051062501376,world
Android,2013-03-02T13:17:19Z,307842051062501376,trade
Android,2013-03-02T13:17:19Z,307842051062501376,center
Android,2013-03-02T13:17:19Z,307842051062501376,fired
Android,2013-03-02T13:17:19Z,307842051062501376,abc
Android,2013-03-02T13:17:19Z,307842051062501376,drop@hbo
Android,2013-03-02T13:17:19Z,307842051062501376,dopey
Android,2013-03-02T13:17:19Z,307842051062501376,bill
